rsuIP,ode_timeStamp,Msgcount,TemporaryID,DSecond,Lat,Lon,Elevation,Speed,Heading
10.11.81.22,2022-10-27 13:04:57.955447,32,EA4E539F,57818,39.6214827,-105.0913601,1685.4,16.5,180.2
10.11.81.22,2022-10-27 13:04:58.056797,33,EA4E539F,57917,39.6214679,-105.0913603,1685.4,16.52,180.3
10.11.81.22,2022-10-27 13:04:58.154282,34,EA4E539F,58014,39.6214536,-105.0913603,1685.4,16.46,180.2
10.11.81.22,2022-10-27 13:04:58.255729,35,EA4E539F,58117,39.6214384,-105.0913603,1685.3,16.44,180.1
10.11.81.22,2022-10-27 13:04:58.354788,36,EA4E539F,58216,39.6214238,-105.0913604,1685.3,16.36,180.3
10.11.81.22,2022-10-27 13:04:58.455276,37,EA4E539F,58317,39.6214088,-105.0913606,1685.3,16.4,180.4
10.11.81.22,2022-10-27 13:04:58.554549,38,EA4E539F,58417,39.621394,-105.0913607,1685.3,16.38,180.3
10.11.81.22,2022-10-27 13:04:58.653809,39,EA4E539F,58518,39.6213793,-105.091361,1685.3,16.3,180.6
10.11.81.22,2022-10-27 13:04:58.658641,40,EA4E539F,58518,39.6213793,-105.091361,1685.3,16.3,180.6
10.11.81.22,2022-10-27 13:04:58.755144,41,EA4E539F,58617,39.6213647,-105.091361,1685.3,16.32,180.3
10.11.81.22,2022-10-27 13:04:58.849908,42,EA4E539F,58718,39.6213499,-105.0913612,1685.3,16.24,180.4
10.11.81.22,2022-10-27 13:04:58.949772,43,EA4E539F,58817,39.6213354,-105.0913612,1685.3,16.22,180.3
10.11.81.22,2022-10-27 13:04:59.056879,44,EA4E539F,58917,39.6213207,-105.0913616,1685.3,16.3,180.7
10.11.81.22,2022-10-27 13:04:59.153924,45,EA4E539F,59013,39.6213069,-105.0913617,1685.3,16.16,180.6
10.11.81.22,2022-10-27 13:04:59.255586,46,EA4E539F,59118,39.6212915,-105.0913619,1685.2,16.2,180.6
10.11.81.22,2022-10-27 13:04:59.353918,47,EA4E539F,59217,39.6212772,-105.0913619,1685.2,16.1,180.4
10.11.81.22,2022-10-27 13:04:59.453499,48,EA4E539F,59316,39.6212627,-105.0913622,1685.2,16.14,180.6
10.11.81.22,2022-10-27 13:04:59.454101,49,EA4E539F,59316,39.6212627,-105.0913622,1685.2,16.14,180.6
10.11.81.22,2022-10-27 13:04:59.554302,50,EA4E539F,59418,39.621248,-105.0913624,1685.2,16.08,180.6
10.11.81.22,2022-10-27 13:04:59.654077,51,EA4E539F,59517,39.6212337,-105.0913625,1685.2,16.04,180.5
10.11.81.22,2022-10-27 13:04:59.750851,52,EA4E539F,59617,39.6212193,-105.0913627,1685.2,15.98,180.5
10.11.81.22,2022-10-27 13:04:59.854097,53,EA4E539F,59717,39.6212049,-105.0913629,1685.1,15.94,180.6
10.11.81.22,2022-10-27 13:04:59.953954,54,EA4E539F,59816,39.6211907,-105.0913631,1685.1,15.94,180.7
10.11.81.22,2022-10-27 13:05:00.054257,55,EA4E539F,59917,39.6211763,-105.0913633,1685.1,15.88,180.6
10.11.81.22,2022-10-27 13:05:00.153926,56,EA4E539F,15,39.6211622,-105.0913634,1685.1,15.9,180.6
10.11.81.22,2022-10-27 13:05:00.254344,57,EA4E539F,117,39.6211476,-105.0913636,1685.1,15.86,180.6
10.11.81.22,2022-10-27 13:05:00.357157,58,EA4E539F,217,39.6211334,-105.0913638,1685.0,15.82,180.6
10.11.81.22,2022-10-27 13:05:00.453924,59,EA4E539F,317,39.6211191,-105.091364,1685.0,15.8,180.6
10.11.81.22,2022-10-27 13:05:00.554377,60,EA4E539F,417,39.6211049,-105.0913643,1685.0,15.78,180.8
10.11.81.22,2022-10-27 13:05:00.653894,61,EA4E539F,517,39.6210906,-105.0913642,1685.0,15.8,180.3
10.11.81.22,2022-10-27 13:05:00.754978,62,EA4E539F,617,39.6210763,-105.0913645,1685.0,15.8,180.7
10.11.81.22,2022-10-27 13:05:00.755263,63,EA4E539F,617,39.6210763,-105.0913645,1685.0,15.8,180.7
10.11.81.22,2022-10-27 13:05:00.861521,64,EA4E539F,818,39.621048,-105.0913649,1685.0,15.64,180.6
10.11.81.22,2022-10-27 13:05:00.968402,65,EA4E539F,917,39.6210339,-105.091365,1685.0,15.74,180.4
10.11.81.22,2022-10-27 13:05:01.074042,66,EA4E539F,1012,39.6210204,-105.0913652,1685.0,15.74,180.7
10.11.81.22,2022-10-27 13:05:01.254777,67,EA4E539F,1117,39.6210057,-105.0913653,1684.9,15.64,180.5
10.11.81.22,2022-10-27 13:05:01.354431,68,EA4E539F,1218,39.6209913,-105.0913655,1684.9,15.72,180.5
10.11.81.22,2022-10-27 13:05:01.450162,69,EA4E539F,1316,39.6209775,-105.0913657,1684.9,15.64,180.5
10.11.81.22,2022-10-27 13:05:01.554376,70,EA4E539F,1417,39.6209633,-105.0913659,1684.9,15.62,180.7
10.11.81.22,2022-10-27 13:05:01.654792,71,EA4E539F,1516,39.6209492,-105.0913661,1684.9,15.7,180.6
10.11.81.22,2022-10-27 13:05:01.655428,72,EA4E539F,1516,39.6209492,-105.0913661,1684.9,15.7,180.6
10.11.81.22,2022-10-27 13:05:01.749940,73,EA4E539F,1618,39.6209347,-105.0913662,1684.9,15.7,180.4
10.11.81.22,2022-10-27 13:05:01.853999,74,EA4E539F,1717,39.6209206,-105.0913663,1684.9,15.74,180.4
10.11.81.22,2022-10-27 13:05:01.954256,75,EA4E539F,1816,39.6209067,-105.0913664,1684.9,15.66,180.4
10.11.81.22,2022-10-27 13:05:02.067241,76,EA4E539F,1918,39.6208923,-105.0913668,1684.9,15.66,180.8
10.11.81.22,2022-10-27 13:05:02.154149,77,EA4E539F,2014,39.6208787,-105.0913669,1684.9,15.68,180.7
10.11.81.22,2022-10-27 13:05:02.249915,78,EA4E539F,2117,39.6208641,-105.091367,1684.8,15.68,180.5
10.11.81.22,2022-10-27 13:05:02.354456,79,EA4E539F,2216,39.62085,-105.0913672,1684.8,15.74,180.6
10.11.81.22,2022-10-27 13:05:02.450130,80,EA4E539F,2317,39.6208358,-105.0913675,1684.8,15.64,180.7
10.11.81.22,2022-10-27 13:05:02.554618,81,EA4E539F,2417,39.6208218,-105.0913675,1684.8,15.6,180.4
10.11.81.22,2022-10-27 13:05:02.650332,82,EA4E539F,2517,39.6208076,-105.0913678,1684.8,15.68,180.6
10.11.81.22,2022-10-27 13:05:02.754146,83,EA4E539F,2617,39.6207935,-105.0913679,1684.8,15.64,180.4
10.11.81.22,2022-10-27 13:05:02.754442,84,EA4E539F,2617,39.6207935,-105.0913679,1684.8,15.64,180.4
10.11.81.22,2022-10-27 13:05:02.850563,85,EA4E539F,2716,39.6207795,-105.091368,1684.8,15.7,180.5
10.11.81.22,2022-10-27 13:05:02.953845,86,EA4E539F,2818,39.6207651,-105.0913682,1684.8,15.64,180.6
10.11.81.22,2022-10-27 13:05:03.054020,87,EA4E539F,2918,39.6207509,-105.0913685,1684.8,15.72,180.8
10.11.81.22,2022-10-27 13:05:03.154581,88,EA4E539F,3013,39.6207376,-105.0913684,1684.8,15.68,180.3
10.11.81.22,2022-10-27 13:05:03.250043,89,EA4E539F,3116,39.6207231,-105.0913687,1684.8,15.66,180.6
10.11.81.22,2022-10-27 13:05:03.354753,90,EA4E539F,3217,39.6207088,-105.0913687,1684.7,15.68,180.4
10.11.81.22,2022-10-27 13:05:03.457097,91,EA4E539F,3318,39.6206945,-105.091369,1684.7,15.72,180.6
10.11.81.22,2022-10-27 13:05:03.553933,92,EA4E539F,3418,39.6206805,-105.0913692,1684.7,15.6,180.6
10.11.81.22,2022-10-27 13:05:03.654479,93,EA4E539F,3517,39.6206666,-105.0913694,1684.7,15.64,180.7
10.11.81.22,2022-10-27 13:05:03.750129,94,EA4E539F,3617,39.6206525,-105.0913695,1684.7,15.64,180.4
10.11.81.22,2022-10-27 13:05:03.854550,95,EA4E539F,3717,39.6206383,-105.0913697,1684.7,15.68,180.7
10.11.81.22,2022-10-27 13:05:03.954725,96,EA4E539F,3816,39.6206244,-105.0913699,1684.6,15.64,180.6
10.11.81.22,2022-10-27 13:05:04.054021,97,EA4E539F,3917,39.6206101,-105.0913702,1684.6,15.7,180.8
10.11.81.22,2022-10-27 13:05:04.150818,98,EA4E539F,4015,39.6205962,-105.0913702,1684.6,15.7,180.8
10.11.81.22,2022-10-27 13:05:04.253992,99,EA4E539F,4116,39.620582,-105.0913704,1684.6,15.66,180.6
10.11.81.22,2022-10-27 13:05:04.285394,100,EA4E539F,4217,39.6205677,-105.0913705,1684.6,15.72,180.4
10.11.81.22,2022-10-27 13:05:04.393906,101,EA4E539F,4316,39.6205536,-105.0913709,1684.6,15.76,180.9
10.11.81.22,2022-10-27 13:05:04.805001,104,EA4E539F,4618,39.6205108,-105.0913712,1684.6,15.68,180.6
10.11.81.22,2022-10-27 13:05:04.922767,106,EA4E539F,4817,39.6204826,-105.0913714,1684.5,15.74,180.5
10.11.81.22,2022-10-27 13:05:05.212921,108,EA4E539F,5016,39.6204548,-105.091372,1684.5,15.66,180.5
10.11.81.22,2022-10-27 13:05:05.295109,109,EA4E539F,5117,39.6204405,-105.0913721,1684.5,15.72,180.3
10.11.81.22,2022-10-27 13:05:05.385009,110,EA4E539F,5216,39.6204267,-105.0913723,1684.5,15.58,180.6
10.11.81.22,2022-10-27 13:05:05.495399,111,EA4E539F,5318,39.6204123,-105.0913723,1684.5,15.62,180.3
10.11.81.22,2022-10-27 13:05:05.595919,112,EA4E539F,5418,39.6203981,-105.0913724,1684.5,15.66,180.2
10.11.81.22,2022-10-27 13:05:05.695841,113,EA4E539F,5517,39.6203841,-105.0913726,1684.5,15.68,180.5
10.11.81.22,2022-10-27 13:05:05.786024,114,EA4E539F,5617,39.6203701,-105.0913727,1684.5,15.64,180.4
10.11.81.22,2022-10-27 13:05:05.892137,115,EA4E539F,5717,39.620356,-105.0913727,1684.5,15.6,180.3
10.11.81.22,2022-10-27 13:05:05.985806,116,EA4E539F,5816,39.620342,-105.091373,1684.5,15.68,180.5
10.11.81.22,2022-10-27 13:05:06.095684,117,EA4E539F,5918,39.6203275,-105.091373,1684.5,15.72,180.3
10.11.81.22,2022-10-27 13:05:06.185274,118,EA4E539F,6014,39.6203141,-105.0913728,1684.4,15.72,180.4
10.11.81.22,2022-10-27 13:05:06.286803,119,EA4E539F,6117,39.6202997,-105.0913729,1684.4,15.62,180.3
10.11.81.22,2022-10-27 13:05:06.385943,120,EA4E539F,6218,39.6202855,-105.0913729,1684.4,15.58,180.2
10.11.81.22,2022-10-27 13:05:06.484732,121,EA4E539F,6317,39.6202715,-105.0913733,1684.4,15.62,180.6
10.11.81.22,2022-10-27 13:05:06.515085,122,EA4E539F,6417,39.6202576,-105.0913733,1684.4,15.56,180.3
10.11.81.22,2022-10-27 13:05:06.611700,123,EA4E539F,6516,39.6202437,-105.0913734,1684.4,15.54,180.3
10.11.81.22,2022-10-27 13:05:06.703301,124,EA4E539F,6617,39.6202296,-105.0913735,1684.4,15.54,180.3
10.11.81.22,2022-10-27 13:05:06.814766,125,EA4E539F,6717,39.6202157,-105.091374,1684.3,15.48,181.0
10.11.81.22,2022-10-27 13:05:06.902650,126,EA4E539F,6717,39.6202157,-105.091374,1684.3,15.48,181.0
10.11.81.22,2022-10-27 13:05:07.003628,127,EA4E539F,6818,39.6202015,-105.0913739,1684.3,15.54,180.4
10.11.81.22,2022-10-27 13:05:07.116269,0,EA4E539F,6916,39.6201878,-105.0913742,1684.3,15.52,180.6
10.11.81.22,2022-10-27 13:05:07.116589,1,EA4E539F,7014,39.6201744,-105.0913742,1684.3,15.46,180.3
10.11.81.22,2022-10-27 13:05:07.215290,2,EA4E539F,7116,39.6201604,-105.0913746,1684.2,15.36,180.8
10.11.81.22,2022-10-27 13:05:07.303118,3,EA4E539F,7218,39.6201462,-105.0913747,1684.3,15.36,180.5
10.11.81.22,2022-10-27 13:05:07.415552,4,EA4E539F,7317,39.6201324,-105.091375,1684.3,15.44,180.8
10.11.81.22,2022-10-27 13:05:07.515299,5,EA4E539F,7417,39.6201186,-105.0913749,1684.3,15.36,180.1
10.11.81.22,2022-10-27 13:05:07.614798,6,EA4E539F,7516,39.6201048,-105.0913751,1684.3,15.42,180.5
10.11.81.22,2022-10-27 13:05:07.703473,7,EA4E539F,7617,39.620091,-105.0913754,1684.3,15.3,180.7
10.11.81.22,2022-10-27 13:05:07.815128,8,EA4E539F,7717,39.6200771,-105.0913754,1684.3,15.34,180.3
10.11.81.22,2022-10-27 13:05:07.921388,9,EA4E539F,7717,39.6200771,-105.0913754,1684.3,15.34,180.3
10.11.81.22,2022-10-27 13:05:08.015275,10,EA4E539F,7818,39.6200632,-105.0913757,1684.2,15.28,180.7
10.11.81.22,2022-10-27 13:05:08.114895,11,EA4E539F,7917,39.6200497,-105.0913757,1684.2,15.22,180.2
10.11.81.22,2022-10-27 13:05:08.215342,12,EA4E539F,8015,39.6200363,-105.0913758,1684.2,15.32,180.4
10.11.81.22,2022-10-27 13:05:08.304077,13,EA4E539F,8118,39.6200222,-105.091376,1684.2,15.24,180.5
10.11.81.22,2022-10-27 13:05:08.416387,14,EA4E539F,8217,39.6200086,-105.091376,1684.2,15.18,180.2
10.11.81.22,2022-10-27 13:05:08.416969,15,EA4E539F,8317,39.6199951,-105.0913763,1684.1,15.12,180.5
10.11.81.22,2022-10-27 13:05:08.504008,16,EA4E539F,8416,39.6199814,-105.0913764,1684.1,15.22,180.5
10.11.81.22,2022-10-27 13:05:08.603973,17,EA4E539F,8518,39.6199674,-105.0913766,1684.1,15.24,180.5
10.11.81.22,2022-10-27 13:05:08.716864,18,EA4E539F,8616,39.6199539,-105.0913767,1684.1,15.26,180.4
10.11.81.22,2022-10-27 13:05:08.815579,19,EA4E539F,8716,39.6199402,-105.0913768,1684.1,15.22,180.4
10.11.81.22,2022-10-27 13:05:08.915960,20,EA4E539F,8716,39.6199402,-105.0913768,1684.1,15.22,180.4
10.11.81.22,2022-10-27 13:05:09.003469,21,EA4E539F,8817,39.6199263,-105.0913769,1684.1,15.22,180.4
10.11.81.22,2022-10-27 13:05:09.116673,22,EA4E539F,8916,39.6199127,-105.0913771,1684.1,15.2,180.5
10.11.81.22,2022-10-27 13:05:09.202747,23,EA4E539F,9015,39.619899,-105.0913771,1684.1,15.24,180.5
10.11.81.22,2022-10-27 13:05:09.203392,24,EA4E539F,9116,39.6198852,-105.0913774,1684.1,15.22,180.6
10.11.81.22,2022-10-27 13:05:09.315000,25,EA4E539F,9217,39.6198714,-105.0913775,1684.1,15.2,180.6
10.11.81.22,2022-10-27 13:05:09.403054,26,EA4E539F,9317,39.6198576,-105.0913777,1684.0,15.22,180.6
10.11.81.22,2022-10-27 13:05:09.503616,27,EA4E539F,9417,39.6198441,-105.091378,1684.0,15.14,180.8
10.11.81.22,2022-10-27 13:05:09.603320,28,EA4E539F,9518,39.6198301,-105.0913782,1684.0,15.24,180.7
10.11.81.22,2022-10-27 13:05:09.702908,29,EA4E539F,9616,39.6198167,-105.0913782,1684.0,15.2,180.3
10.11.81.22,2022-10-27 13:05:09.816511,30,EA4E539F,9717,39.6198028,-105.0913787,1684.0,15.24,181.1
10.11.81.22,2022-10-27 13:05:09.903138,31,EA4E539F,9816,39.6197893,-105.0913788,1684.0,15.16,180.7
10.11.81.22,2022-10-27 13:05:10.015401,32,EA4E539F,9917,39.6197755,-105.091379,1684.0,15.18,180.7
10.11.81.22,2022-10-27 13:05:10.103797,33,EA4E539F,10015,39.6197621,-105.0913792,1684.0,15.24,180.6
10.11.81.22,2022-10-27 13:05:10.215636,34,EA4E539F,10117,39.6197481,-105.0913795,1684.0,15.2,180.7
10.11.81.22,2022-10-27 13:05:10.315204,35,EA4E539F,10217,39.6197345,-105.0913797,1684.0,15.16,180.8
10.11.81.22,2022-10-27 13:05:10.403198,36,EA4E539F,10317,39.6197208,-105.0913802,1684.0,15.18,181.2
10.11.81.22,2022-10-27 13:05:10.505337,37,EA4E539F,10418,39.6197071,-105.0913804,1683.9,15.12,180.9
10.11.81.22,2022-10-27 13:05:10.603362,38,EA4E539F,10517,39.6196935,-105.0913806,1683.9,15.14,180.7
10.11.81.22,2022-10-27 13:05:10.702845,39,EA4E539F,10617,39.6196797,-105.0913811,1683.9,15.22,181.2
10.11.81.22,2022-10-27 13:05:10.815477,40,EA4E539F,10717,39.619666,-105.0913811,1683.9,15.22,180.7
10.11.81.22,2022-10-27 13:05:10.914918,41,EA4E539F,10816,39.6196525,-105.0913816,1683.9,15.2,181.3
10.11.81.22,2022-10-27 13:05:11.003376,42,EA4E539F,10918,39.6196387,-105.0913815,1683.9,15.12,180.3
10.11.81.22,2022-10-27 13:05:11.115095,43,EA4E539F,10918,39.6196387,-105.0913815,1683.9,15.12,180.3
10.11.81.22,2022-10-27 13:05:11.203524,44,EA4E539F,11015,39.6196254,-105.0913817,1683.9,15.2,180.6
10.11.81.22,2022-10-27 13:05:11.303606,45,EA4E539F,11117,39.6196116,-105.0913821,1683.9,15.14,180.9
10.11.81.22,2022-10-27 13:05:11.415739,46,EA4E539F,11215,39.619598,-105.0913824,1683.9,15.26,180.9
